PETRO_TH90,nsa_sersic_n,log_SFR_ssp,log_age_mean_LW,modelMag_r,log_ZH_mean_LW,vel_sigma_Re,C,log_SFR_Ha,LogMass
0.633241952741062,0.5438397234681493,0.6892139133120007,-0.029797150497616283,-0.5647759536472173,-1.0134748297794327,2.729181511546121,0.5277259019999585,0.730399714308049,0.5849443683612937
0.43005183898743465,-0.8384621514007696,0.054764943587226084,-1.9198120080008678,0.7199116190458913,-1.427194425672686,0.8696910658508581,-0.36658756778855633,0.19864139464459607,-1.179048562520557
-1.7942966614037927,1.2760203609478897,-0.6498270842977941,1.0314702746293316,0.6921442234313576,1.307304442234353,-0.9101824537869767,-0.5282110803267159,-1.1115315660147915,-0.019100423306322795
-1.9727644493291054,0.23099826717502436,-1.3668569078195074,0.3299932122512315,0.6867088856652442,-0.02533852399238575,-1.4157608252888059,-0.622406960006925,-1.1943680849195684,-0.2814174847688115
-0.3170049622726975,1.2760203609478897,-1.3091790186232284,0.815299618107353,0.4200063113634101,0.054824406803769085,-0.0072379771164666476,0.36669404673607375,-0.8868216822299064,0.14994629296907488
-1.12888874935488,0.5917648893970897,0.4672972622379245,0.20072939448865793,0.42496520266728377,0.5207002591396739,-1.0127141775900534,-0.19366633949542386,-1.711641138580934,-0.01970014437640564
-1.941542787654285,0.3863519499605892,-0.43156633310499476,0.5760631559128061,0.5140573611344625,0.5793486527490475,-0.7260502190987232,-0.8238352637761955,-1.6961940232105137,-0.04787844475582305
-0.049517024662454716,0.8111156702625154,-0.7533588579946991,1.0927197755636462,-1.203725160431052,0.7031973950458495,-0.2692177004041365,0.7964028413934777,0.22669734261741095,0.35339284970308277
0.22375661687556586,0.8761876827674426,0.07235369722263792,0.8879254282094939,-0.7163288711143827,1.6715486981018957,-0.262221856012096,0.8340555584396098,0.7781648270332922,0.5137752947568591
0.2416703808976795,-1.1906708552132892,0.10008868972381879,0.520754114357917,-0.5135196990179264,0.5772877329956355,0.7078516197413738,-0.9570512474061923,0.7804038575802679,0.40307747634362284
-1.2536337652996439,-1.060228836807061,1.3961527982399957,-0.6765360123333137,0.42783425137507164,0.4900819058806551,0.3813799978871238,-0.9379636275068206,1.252345766370634,-0.09991591741263309
